Date,Action,Price,Reason,Profit,Capital
2025-11-18,BUY,10002.5,MACD上抜け,0.0,1.0
2025-11-21,SELL,9370.8,ハードストップ,-631.7,0.9368
2025-12-09,BUY,9455.4,MACD上抜け,0.0,0.9368
2025-12-11,SELL,8982.6,ハードストップ,-472.8,0.89
2026-01-06,BUY,8157.2,MACD上抜け,0.0,0.89
2026-01-21,SELL,9230.6,トレーリングストップ,1073.4,1.0071
2026-01-29,BUY,8594.9,押し目買い,0.0,1.0071
2026-02-13,SELL,9208.5,トレーリングストップ,613.6,1.079
2026-02-20,BUY,9846.3,MACD上抜け,0.0,1.079
2026-03-04,SELL,9354.0,ハードストップ,-492.3,1.0251
2026-03-12,BUY,9505.1,ゴールデンクロス,0.0,1.0251
2026-03-19,SELL,9738.6,トレーリングストップ,233.5,1.0502
2026-04-08,BUY,9919.0,MACD上抜け,0.0,1.0502
2026-04-15,SELL,9423.0,ハードストップ,-496.0,0.9977
2026-04-24,BUY,9846.0,MACD上抜け,0.0,0.9977
2026-05-01,SELL,9353.7,ハードストップ,-492.3,0.9478
