Date,Action,Price,Reason,Profit,Capital
2025-11-20,BUY,4943.1,押し目買い,0.0,1.0
2025-11-26,SELL,4695.9,ハードストップ,-247.2,0.95
2025-11-27,BUY,4844.2,押し目買い,0.0,0.95
2025-12-15,SELL,4602.0,ハードストップ,-242.2,0.9025
2025-12-24,BUY,4824.4,ゴールデンクロス,0.0,0.9025
2026-01-29,SELL,6377.1,トレーリングストップ,1552.7,1.193
2026-02-09,BUY,6030.6,押し目買い,0.0,1.193
2026-02-25,SELL,6170.4,トレーリングストップ,139.8,1.2206
2026-03-12,BUY,6406.2,ゴールデンクロス,0.0,1.2206
2026-03-16,SELL,5971.2,ハードストップ,-435.0,1.1377
2026-03-17,BUY,6169.0,ゴールデンクロス,0.0,1.1377
2026-03-23,SELL,5822.9,ハードストップ,-346.1,1.0739
2026-03-27,BUY,6287.6,MACD上抜け,0.0,1.0739
2026-04-02,SELL,6412.5,トレーリングストップ,124.9,1.0952
2026-04-23,BUY,7100.0,MACD上抜け,0.0,1.0952
2026-04-28,SELL,7106.0,トレーリングストップ,6.0,1.0962
