Date,Action,Price,Reason,Profit,Capital
2025-11-18,BUY,3190.0,MACD上抜け,0.0,1.0
2025-11-20,SELL,3030.5,ハードストップ,-159.5,0.95
2025-12-08,BUY,2932.0,MACD上抜け,0.0,0.95
2025-12-12,SELL,2785.4,ハードストップ,-146.6,0.9025
2026-01-06,BUY,2870.0,ゴールデンクロス,0.0,0.9025
2026-01-21,SELL,3315.5,トレーリングストップ,445.5,1.0426
2026-04-02,BUY,2339.0,MACD上抜け,0.0,1.0426
2026-04-22,SELL,2222.0,ハードストップ,-117.0,0.9904
2026-05-01,BUY,2171.0,MACD上抜け,0.0,0.9904
2026-05-08,SELL,2062.4,ハードストップ,-108.6,0.9409
2026-05-11,BUY,2141.0,MACD上抜け,0.0,0.9409
2026-05-14,HOLDING,2069.0,POS_OPEN,0.0,0.9409
