Date,Action,Price,Reason,Profit,Capital
2026-01-29,BUY,3005.0,押し目買い,0.0,1.0
2026-02-03,SELL,2850.0,ハードストップ,-155.0,0.9484
2026-02-13,BUY,3750.0,ゴールデンクロス,0.0,0.9484
2026-03-03,SELL,4465.0,トレーリングストップ,715.0,1.1293
2026-03-11,BUY,3775.0,押し目買い,0.0,1.1293
2026-03-19,SELL,4284.5,トレーリングストップ,509.5,1.2817
2026-04-01,BUY,4310.0,ゴールデンクロス,0.0,1.2817
2026-04-09,SELL,4541.0,トレーリングストップ,231.0,1.3504
2026-05-14,BUY,4440.0,MACD上抜け,0.0,1.3504
2026-05-14,HOLDING,4270.0,POS_OPEN,0.0,1.3504
