Date,Action,Price,Reason,Profit,Capital
2025-11-26,BUY,8020.0,MACD上抜け,0.0,1.0
2025-12-19,SELL,7619.0,ハードストップ,-401.0,0.95
2026-01-08,BUY,7420.0,MACD上抜け,0.0,0.95
2026-01-21,SELL,8160.5,トレーリングストップ,740.5,1.0448
2026-02-17,BUY,7420.0,MACD上抜け,0.0,1.0448
2026-03-02,SELL,7419.5,トレーリングストップ,-0.5,1.0447
2026-04-02,BUY,6720.0,MACD上抜け,0.0,1.0447
2026-04-06,SELL,6384.0,ハードストップ,-336.0,0.9925
2026-04-22,BUY,7050.0,ゴールデンクロス,0.0,0.9925
2026-04-24,SELL,6610.0,ハードストップ,-440.0,0.9306
2026-04-28,BUY,6450.0,押し目買い,0.0,0.9306
2026-05-14,SELL,6127.5,ハードストップ,-322.5,0.884
