Date,Action,Price,Reason,Profit,Capital
2025-11-28,BUY,6430.0,MACD上抜け,0.0,1.0
2025-12-02,SELL,6108.5,ハードストップ,-321.5,0.95
2025-12-11,BUY,6230.0,MACD上抜け,0.0,0.95
2025-12-18,SELL,5918.5,ハードストップ,-311.5,0.9025
2025-12-29,BUY,6080.0,MACD上抜け,0.0,0.9025
2026-01-16,SELL,8198.5,トレーリングストップ,2118.5,1.217
2026-02-16,BUY,10650.0,MACD上抜け,0.0,1.217
2026-02-19,SELL,11276.5,トレーリングストップ,626.5,1.2886
2026-04-02,BUY,7360.0,ゴールデンクロス,0.0,1.2886
2026-04-06,SELL,6980.0,ハードストップ,-380.0,1.222
2026-04-20,BUY,7040.0,押し目買い,0.0,1.222
2026-04-30,SELL,6688.0,ハードストップ,-352.0,1.1609
